chunk,packetIndex,packetType,packetPayloadStart,packetSize,packetTs,payloadBitOffset,recordHeaderBit,gapBits,maskCount,maskIndices,slot,eid,x_capture,y_capture,z_capture,x_decoded,y_decoded,z_decoded,x_truth,y_truth,z_truth,sigByteInChunk,residual
7,2134,0,753387,208,4655657726,1213,1168,45,4,0|1|21|25,536,1073742360,33.2135,-1.1491,0.2092,33.2273,-1.1213,0.2134,33.2273,-1.1213,0.2092,753539,1
7,2134,0,753387,208,4655657726,1213,1168,45,4,0|1|21|25,536,1073742360,33.2273,-1.1213,0.2092,33.2273,-1.1213,0.2134,33.2273,-1.1213,0.2092,753539,1
7,2134,0,753387,208,4655657726,1359,1326,33,2,0|25,537,1073742361,2.0357,21.7621,-2.1499,2.0910,21.7482,-2.1541,2.0910,21.7482,-2.1499,753563,7
7,2136,0,753637,209,4655674262,76,37,39,3,0|1|25,529,1073742353,34.8857,1.4768,0.2092,34.8718,1.5185,0.2134,34.8718,1.5185,0.2092,753653,7
7,2136,0,753637,209,4655674262,215,164,51,5,0|1|21|25|54,532,1073742356,22.3648,-18.3221,-2.2423,22.3786,-18.3082,-2.2381,22.3786,-18.3082,-2.2423,753669,6
7,2136,0,753637,209,4655674262,733,694,39,3,0|1|25,533,1073742357,26.5799,4.7419,0.2344,26.5384,4.7558,0.2302,26.5384,4.7558,0.2260,753733,5
7,2136,0,753637,209,4655674262,866,821,45,4,0|1|21|25,534,1073742358,25.6678,-22.3652,-0.8990,25.6678,-22.3236,-0.8444,25.6678,-22.3236,-0.8486,753749,4
7,2136,0,753637,209,4655674262,1024,979,45,4,0|1|21|25,535,1073742359,27.4920,-7.3042,-1.9904,27.4505,-7.3181,-1.9862,27.4505,-7.3181,-1.9904,753765,0
7,2136,0,753637,209,4655674262,1182,1137,45,4,0|1|21|25,536,1073742360,33.2273,-1.1213,0.2092,33.2549,-1.0935,0.2134,33.2549,-1.0936,0.2092,753789,5
7,2136,0,753637,209,4655674262,1182,1137,45,4,0|1|21|25,536,1073742360,33.2549,-1.0936,0.2092,33.2549,-1.0935,0.2134,33.2549,-1.0936,0.2092,753789,5
7,2136,0,753637,209,4655674262,1334,1295,39,3,0|1|25,537,1073742361,2.0910,21.7482,-2.1499,2.1463,21.7204,-2.1541,2.1463,21.7204,-2.1499,753805,2
7,2138,0,753888,224,4655691064,70,37,33,2,0|25,528,1073742352,-3.8654,14.2315,-1.2180,-3.8654,14.2315,-1.2138,-3.8654,14.2315,-1.2180,753904,8
7,2138,0,753888,224,4655691064,166,127,39,3,0|1|25,529,1073742353,34.8718,1.5185,0.2092,34.8718,1.5602,0.2134,34.8718,1.5602,0.2092,753912,4
7,2138,0,753888,224,4655691064,305,254,51,5,0|1|21|25|54,532,1073742356,22.3786,-18.3082,-2.2423,22.3925,-18.2943,-2.2381,22.3925,-18.2943,-2.2423,753928,2
7,2138,0,753888,224,4655691064,829,784,45,4,0|1|21|25,533,1073742357,26.5384,4.7558,0.2260,26.4970,4.7558,0.2134,26.4970,4.7558,0.2176,753992,1
7,2138,0,753888,224,4655691064,987,942,45,4,0|1|21|25,534,1073742358,25.6678,-22.3236,-0.8486,25.6678,-22.2819,-0.7940,25.6678,-22.2819,-0.7898,754016,5
7,2138,0,753888,224,4655691064,1145,1100,45,4,0|1|21|25,535,1073742359,27.4505,-7.3181,-1.9904,27.4229,-7.3458,-1.9862,27.4229,-7.3458,-1.9904,754032,1
7,2138,0,753888,224,4655691064,1303,1258,45,4,0|1|21|25,536,1073742360,33.2549,-1.0936,0.2092,33.2826,-1.0797,0.2134,33.2826,-1.0797,0.2092,754056,6
7,2138,0,753888,224,4655691064,1303,1258,45,4,0|1|21|25,536,1073742360,33.2826,-1.0797,0.2092,33.2826,-1.0797,0.2134,33.2826,-1.0797,0.2092,754056,6
7,2138,0,753888,224,4655691064,1455,1416,39,3,0|1|25,537,1073742361,2.1463,21.7204,-2.1499,2.2015,21.7065,-2.1373,2.2015,21.7065,-2.1415,754072,3
7,2140,0,754154,206,4655707774,76,37,39,3,0|1|25,529,1073742353,34.8718,1.5602,0.2092,34.8580,1.5880,0.2134,34.8580,1.5880,0.2092,754170,7
7,2140,0,754154,206,4655707774,215,164,51,5,0|1|21|25|54,532,1073742356,22.3925,-18.2943,-2.2423,22.4063,-18.2804,-2.2381,22.4063,-18.2804,-2.2423,754186,6
7,2140,0,754154,206,4655707774,733,694,39,3,0|1|25,533,1073742357,26.4970,4.7558,0.2176,26.4555,4.7558,0.2134,26.4555,4.7558,0.2176,754250,5
7,2140,0,754154,206,4655707774,866,821,45,4,0|1|21|25,534,1073742358,25.6678,-22.2819,-0.7898,25.6540,-22.2402,-0.7437,25.6540,-22.2402,-0.7395,754266,4
7,2140,0,754154,206,4655707774,1018,979,39,3,0|21|25,535,1073742359,27.4229,-7.3458,-1.9904,27.3953,-7.3597,-1.9862,27.3953,-7.3597,-1.9904,754282,1
7,2140,0,754154,206,4655707774,1145,1100,45,4,0|1|21|25,536,1073742360,33.2826,-1.0797,0.2092,33.3102,-1.0519,0.2134,33.3102,-1.0519,0.2092,754298,1
7,2140,0,754154,206,4655707774,1145,1100,45,4,0|1|21|25,536,1073742360,33.3102,-1.0519,0.2092,33.3102,-1.0519,0.2134,33.3102,-1.0519,0.2092,754298,1
7,2140,0,754154,206,4655707774,1303,1258,45,4,0|1|25|42,537,1073742361,2.2015,21.7065,-2.1415,2.2430,21.6787,-2.1373,2.2430,21.6787,-2.1415,754322,6
7,2142,0,754402,232,4655724539,76,37,39,3,0|1|25,528,1073742352,-3.8654,14.2315,-1.2180,-3.8654,14.2315,-1.2138,-3.8654,14.2315,-1.2180,754418,7
7,2142,0,754402,232,4655724539,203,164,39,3,0|1|25,529,1073742353,34.8580,1.5880,0.2092,34.8580,1.6158,0.2134,34.8580,1.6158,0.2092,754434,7
7,2142,0,754402,232,4655724539,342,291,51,5,0|1|21|25|54,532,1073742356,22.4063,-18.2804,-2.2423,22.4201,-18.2665,-2.2381,22.4201,-18.2665,-2.2423,754450,6
7,2142,0,754402,232,4655724539,860,821,39,3,0|21|25,533,1073742357,26.4555,4.7558,0.2176,26.4141,4.7697,0.2134,26.4141,4.7697,0.2176,754514,5
7,2142,0,754402,232,4655724539,987,942,45,4,0|1|21|25,534,1073742358,25.6540,-22.2402,-0.7395,25.6540,-22.1985,-0.6933,25.6540,-22.1985,-0.6891,754530,5
7,2142,0,754402,232,4655724539,1145,1100,45,4,0|1|21|25,535,1073742359,27.3953,-7.3597,-1.9904,27.3676,-7.3875,-1.9862,27.3676,-7.3875,-1.9904,754546,1
7,2142,0,754402,232,4655724539,1303,1258,45,4,0|1|21|25,536,1073742360,33.3102,-1.0519,0.2092,33.3378,-1.0380,0.2134,33.3378,-1.0380,0.2092,754570,6
7,2142,0,754402,232,4655724539,1303,1258,45,4,0|1|21|25,536,1073742360,33.3378,-1.0380,0.2092,33.3378,-1.0380,0.2134,33.3378,-1.0380,0.2092,754570,6
7,2142,0,754402,232,4655724539,1467,1416,51,5,0|1|23|25|53,537,1073742361,2.2430,21.6787,-2.1415,2.2983,21.6648,-2.1373,2.2983,21.6648,-2.1415,754586,1
7,2144,0,754676,218,4655741317,76,37,39,3,0|1|25,528,1073742352,-3.8654,14.2315,-1.2180,-3.8654,14.2454,-1.2138,-3.8654,14.2454,-1.2180,754692,7
