col,lig,centre_x,centre_y,kills_depuis,morts_dedans,portee_mediane_m,denivele_median_m,matchs_kills,matchs_presence,matchs_distincts,occupation_gagnants_ms,occupation_perdants_ms
-5,6,-2.250,3.250,0,1,0.000,0.000,1,6,7,1900.000,3700.000
-5,7,-2.250,3.750,2,2,5.234,-0.710,3,5,8,2000.000,2400.000
-5,8,-2.250,4.250,1,2,0.366,0.031,2,5,7,2800.000,1500.000
-5,9,-2.250,4.750,3,3,3.099,0.702,6,6,12,1900.000,900.000
-5,10,-2.250,5.250,1,0,1.935,-0.061,1,6,7,2600.000,1000.000
-5,11,-2.250,5.750,2,1,5.866,0.343,3,6,9,92900.000,4700.000
-5,12,-2.250,6.250,1,1,5.175,-0.687,2,6,8,114400.000,26000.000
-5,13,-2.250,6.750,0,1,0.000,0.000,1,6,7,114000.000,26600.000
-4,-2,-1.750,-0.750,0,0,0.000,0.000,0,2,2,400.000,100.000
-4,-1,-1.750,-0.250,0,1,0.000,0.000,1,4,5,3100.000,800.000
-4,0,-1.750,0.250,0,1,0.000,0.000,1,4,5,1900.000,1200.000
-4,1,-1.750,0.750,0,3,0.000,0.000,3,5,8,2200.000,1400.000
-4,2,-1.750,1.250,2,2,1.365,-0.420,4,6,10,1800.000,700.000
-4,3,-1.750,1.750,1,3,0.272,0.000,3,6,9,2700.000,2600.000
-4,4,-1.750,2.250,0,3,0.000,0.000,2,6,8,2600.000,3500.000
-4,5,-1.750,2.750,2,2,3.621,0.000,4,5,8,3600.000,3600.000
-4,6,-1.750,3.250,0,1,0.000,0.000,1,5,6,2500.000,700.000
-4,7,-1.750,3.750,1,0,1.331,0.702,1,5,6,1700.000,1600.000
-4,8,-1.750,4.250,0,3,0.000,0.000,3,6,9,2500.000,1800.000
-4,9,-1.750,4.750,4,1,2.205,0.557,4,6,10,2500.000,1300.000
-4,10,-1.750,5.250,1,0,4.313,0.702,1,6,7,1900.000,2300.000
-4,11,-1.750,5.750,1,1,5.585,0.702,2,6,8,2100.000,1200.000
-4,12,-1.750,6.250,0,1,0.000,0.000,1,6,7,2000.000,1000.000
-4,13,-1.750,6.750,2,1,3.450,0.366,2,6,7,3100.000,1000.000
-4,14,-1.750,7.250,1,0,2.689,-0.244,1,0,1,0.000,0.000
-3,-3,-1.250,-1.250,0,0,0.000,0.000,0,1,1,200.000,200.000
