# lot C-ter volet 1 — CT.1.1 — film 01e1f945 (KOTH / catalyst) — 10239 lectures ti=13
# t_ms = ms depuis le premier paquet du film ; t_frame = frame du rejeu (origine 12588 ms, pas 100 ms), -1 hors axe ; film_index = -1 en mode A ; chaine = le record porteur chaine (1) ; bande = stricte (1) ou comblee (0)
slot	mode	tag	film_index	t_ms	t_frame	valeur_brute	valeur_lue	chaine	bande
1474	A	3	-1	158041	1454	8455717	0.80001	1	1
1474	A	3	-1	158058	1454	8454318	0.78333	1	1
1474	A	3	-1	158075	1454	8452920	0.76666	1	1
1445	B	4	6	158091	1455	-	-	0	0
1474	A	3	-1	158108	1455	8450125	0.73335	1	1
1474	A	3	-1	158125	1455	8448726	0.71666	1	1
1474	A	3	-1	158142	1455	8447328	0.70000	1	1
1474	A	3	-1	158158	1455	8445930	0.68333	1	1
1474	A	3	-1	158175	1455	8444532	0.66666	1	1
1474	A	3	-1	158192	1456	8443134	0.65000	1	1
1474	A	3	-1	158208	1456	8441735	0.63333	1	1
1474	A	3	-1	158225	1456	8440338	0.61667	1	1
1392	A	12	-1	158242	1456	-	-	0	1
1392	B	2	31	158242	1456	-	-	0	1
1474	A	3	-1	158242	1456	8438939	0.60001	1	1
1474	A	3	-1	158258	1456	8437541	0.58334	1	1
1474	A	3	-1	158275	1456	8436143	0.56667	1	1
1474	A	3	-1	158292	1457	8434745	0.55001	1	1
1474	A	3	-1	158308	1457	8433347	0.53334	1	1
1390	A	12	-1	158325	1457	-	-	0	1
1390	B	2	31	158325	1457	-	-	0	1
1474	A	3	-1	158325	1457	8431949	0.51668	1	1
1474	A	3	-1	158342	1457	8430551	0.50002	1	1
1474	A	3	-1	158358	1457	8429152	0.48332	1	1
1474	A	3	-1	158375	1457	8427755	0.46668	1	1
1474	A	3	-1	158391	1458	8426356	0.44999	1	1
1393	B	11	14	158409	1458	5	4	0	1
1474	A	3	-1	158409	1458	8424958	0.43333	1	1
1474	A	3	-1	158425	1458	8423560	0.41666	1	1
1474	A	3	-1	158441	1458	8422162	0.39999	1	1
1474	A	3	-1	158459	1458	8420764	0.38333	1	1
1392	B	10	20	158459	1458	1	1	0	1
1474	A	3	-1	158475	1458	8419366	0.36666	1	1
1387	A	12	-1	158493	1459	-	-	0	1
1387	B	2	31	158493	1459	-	-	0	1
1474	A	3	-1	158493	1459	8417968	0.35000	1	1
1474	A	3	-1	158510	1459	8416570	0.33334	1	1
1474	A	3	-1	158525	1459	8415172	0.31667	1	1
1474	A	3	-1	158542	1459	8413774	0.30000	1	1
1474	A	3	-1	158558	1459	8412375	0.28334	1	1
1472	B	0	2	158576	1459	-	-	0	1
1474	A	3	-1	158576	1459	8410977	0.26667	1	1
1474	A	3	-1	158592	1460	8409579	0.25001	1	1
1474	A	3	-1	158609	1460	8408181	0.23334	1	1
1474	A	3	-1	158626	1460	8406783	0.21667	1	1
1474	A	3	-1	158642	1460	8405385	0.20001	1	1
1474	A	3	-1	158659	1460	8403987	0.18334	1	1
1474	A	3	-1	158676	1460	8402589	0.16668	1	1
1474	A	3	-1	158692	1461	8401191	0.15001	1	1
1474	A	3	-1	158709	1461	8399792	0.13332	1	1
1474	A	3	-1	158725	1461	8398395	0.11668	1	1
1474	A	3	-1	158743	1461	8396996	0.09999	1	1
1474	A	3	-1	158759	1461	8395598	0.08333	1	1
1474	A	3	-1	158775	1461	8394200	0.06667	1	1
1474	A	3	-1	158792	1462	8392802	0.05000	1	1
1474	A	3	-1	158809	1462	8391404	0.03333	1	1
1474	A	3	-1	158826	1462	8390005	0.01666	1	1
1472	A	4	-1	158842	1462	4294967295	0xFFFFFFFF	1	1
1474	A	3	-1	158842	1462	8388607	-0.00001	1	1
1473	A	4	-1	158959	1463	1	0x00000001	1	1
1474	A	3	-1	158959	1463	8396996	0.09999	1	1
1474	A	3	-1	159059	1464	8405385	0.20001	1	1
1474	A	3	-1	159160	1465	8413774	0.30000	1	1
1474	A	3	-1	159259	1466	8422162	0.39999	1	1
1474	A	3	-1	159360	1467	8430551	0.50002	1	1
1440	B	4	24	159427	1468	-	-	0	0
1474	A	3	-1	159460	1468	8438939	0.60001	1	1
1474	A	3	-1	159560	1469	8447328	0.70000	1	1
1474	A	3	-1	159660	1470	8455717	0.80001	1	1
1384	B	0	16	159693	1471	-	-	0	1
1384	B	0	18	159693	1471	-	-	0	1
1448	B	0	16	159727	1471	-	-	0	0
1448	B	0	18	159727	1471	-	-	0	0
1449	B	2	0	159727	1471	-	-	0	0
1449	B	4	2	159727	1471	-	-	0	0
1474	A	3	-1	159760	1471	8462707	0.88334	1	1
1445	B	3	30	160031	1474	-	-	0	0
1445	B	3	22	160077	1474	-	-	0	0
1445	B	8	26	160077	1474	80996480	0x04D3E880	0	0
1428	B	4	6	160244	1476	-	-	0	0
1428	B	4	19	160244	1476	-	-	0	0
1445	B	3	30	160264	1476	-	-	0	0
1445	B	3	30	160264	1476	-	-	0	0
1474	A	3	-1	160360	1477	8469698	0.96667	1	1
1472	A	4	-1	160377	1477	1	0x00000001	1	1
1473	A	4	-1	160460	1478	4294967295	0xFFFFFFFF	1	1
1474	A	3	-1	160460	1478	8388607	-0.00001	1	1
1384	B	6	3	160711	1481	-	-	0	1
1384	B	0	18	160711	1481	-	-	0	1
1385	B	8	3	160727	1481	2798093	0x002AB20D	0	1
1385	B	8	18	160727	1481	1664350902	0x6333FAB6	0	1
1386	B	8	3	160744	1481	2798093	0x002AB20D	0	1
1386	B	8	18	160744	1481	1597241014	0x5F33F6B6	0	1
1448	B	8	22	160744	1481	1763180722	0x691800B2	0	0
1414	B	0	0	160877	1482	-	-	0	0
1414	B	0	8	160911	1483	-	-	0	0
1449	B	0	4	161094	1485	-	-	0	0
1390	B	7	1	161378	1487	8407781	0.22857	1	1
1390	B	7	4	161378	1487	8407781	0.22857	1	1
1390	B	7	5	161378	1487	8407781	0.22857	1	1
1390	B	7	6	161378	1487	8407781	0.22857	1	1
1392	B	7	0	161378	1487	8407781	0.22857	1	1
1392	B	7	2	161378	1487	8407781	0.22857	1	1
1392	B	7	3	161378	1487	8407781	0.22857	1	1
1392	B	7	7	161378	1487	8407781	0.22857	1	1
1449	B	0	29	161561	1489	-	-	0	0
1448	B	8	4	161778	1491	2798094	0x002AB20E	0	0
1448	B	6	4	161778	1491	-	-	0	0
1409	B	9	25	161929	1493	2181807934	0x820BBF3E	0	0
1409	B	8	25	161946	1493	2181807934	0x820BBF3E	0	0
1391	B	7	6	162029	1494	2637852	-68.55435	0	1
1467	B	8	4	162096	1495	2798093	0x002AB20D	0	0
1472	B	6	4	162179	1495	-	-	0	1
1387	B	5	14	162279	1496	-	-	0	1
1390	B	7	1	162379	1497	8410178	0.25713	1	1
1390	B	7	4	162379	1497	8410178	0.25713	1	1
1390	B	7	5	162379	1497	8410178	0.25713	1	1
1390	B	7	6	162379	1497	8410178	0.25713	1	1
1392	B	7	0	162379	1497	8410178	0.25713	1	1
1392	B	7	2	162379	1497	8410178	0.25713	1	1
1392	B	7	3	162379	1497	8410178	0.25713	1	1
1392	B	7	7	162379	1497	8410178	0.25713	1	1
1448	B	14	8	162462	1498	9	8	0	0
1427	B	5	8	162479	1498	-	-	1	0
1427	B	11	30	162479	1498	7	6	1	0
1474	A	3	-1	163197	1506	8471096	0.98334	1	1
1474	A	3	-1	163213	1506	8469698	0.96667	1	1
1474	A	3	-1	163230	1506	8468299	0.95000	1	1
1474	A	3	-1	163246	1506	8466901	0.93333	1	1
1474	A	3	-1	163263	1506	8465503	0.91667	1	1
1474	A	3	-1	163280	1506	8464105	0.90001	1	1
1474	A	3	-1	163297	1507	8462707	0.88334	1	1
1474	A	3	-1	163313	1507	8461309	0.86668	1	1
1474	A	3	-1	163330	1507	8459911	0.85001	1	1
1474	A	3	-1	163346	1507	8458513	0.83334	1	1
1474	A	3	-1	163363	1507	8457115	0.81668	1	1
1474	A	3	-1	163380	1507	8455717	0.80001	1	1
1474	A	3	-1	163397	1508	8454318	0.78333	1	1
1445	B	4	6	163413	1508	-	-	0	0
1474	A	3	-1	163430	1508	8451522	0.74999	1	1
1474	A	3	-1	163448	1508	8450125	0.73335	1	1
1474	A	3	-1	163464	1508	8448726	0.71666	1	1
1474	A	3	-1	163480	1508	8447328	0.70000	1	1
1474	A	3	-1	163497	1509	8445930	0.68333	1	1
1474	A	3	-1	163514	1509	8444532	0.66666	1	1
1474	A	3	-1	163530	1509	8443134	0.65000	1	1
1474	A	3	-1	163548	1509	8441735	0.63333	1	1
1474	A	3	-1	163564	1509	8440338	0.61667	1	1
1474	A	3	-1	163580	1509	8438939	0.60001	1	1
1474	A	3	-1	163597	1510	8437541	0.58334	1	1
1474	A	3	-1	163613	1510	8436143	0.56667	1	1
1474	A	3	-1	163631	1510	8434745	0.55001	1	1
1474	A	3	-1	163648	1510	8433347	0.53334	1	1
1474	A	3	-1	163663	1510	8431949	0.51668	1	1
1474	A	3	-1	163681	1510	8430551	0.50002	1	1
1474	A	3	-1	163697	1511	8429153	0.48335	1	1
1474	A	3	-1	163714	1511	8427755	0.46668	1	1
1474	A	3	-1	163730	1511	8426356	0.44999	1	1
1474	A	3	-1	163747	1511	8424958	0.43333	1	1
1474	A	3	-1	163764	1511	8423560	0.41666	1	1
1474	A	3	-1	163780	1511	8422162	0.39999	1	1
1474	A	3	-1	163798	1512	8420764	0.38333	1	1
1474	A	3	-1	163814	1512	8419366	0.36666	1	1
1474	A	3	-1	163830	1512	8417968	0.35000	1	1
1474	A	3	-1	163847	1512	8416570	0.33334	1	1
1474	A	3	-1	163864	1512	8415172	0.31667	1	1
1474	A	3	-1	163881	1512	8413774	0.30000	1	1
1474	A	3	-1	163897	1513	8412375	0.28334	1	1
1474	A	3	-1	163914	1513	8410978	0.26667	1	1
1474	A	3	-1	163931	1513	8409579	0.25001	1	1
1474	A	3	-1	163947	1513	8408181	0.23334	1	1
1474	A	3	-1	163965	1513	8406783	0.21667	1	1
1474	A	3	-1	163981	1513	8405385	0.20001	1	1
1474	A	3	-1	163997	1514	8403987	0.18334	1	1
1474	A	3	-1	164014	1514	8402589	0.16668	1	1
1474	A	3	-1	164033	1514	8401191	0.15001	1	1
1474	A	3	-1	164048	1514	8399792	0.13332	1	1
1474	A	3	-1	164064	1514	8398395	0.11668	1	1
1474	A	3	-1	164081	1514	8396996	0.09999	1	1
1474	A	3	-1	164097	1515	8395598	0.08333	1	1
1474	A	3	-1	164114	1515	8394200	0.06667	1	1
1474	A	3	-1	164131	1515	8392802	0.05000	1	1
1474	A	3	-1	164147	1515	8391404	0.03333	1	1
1474	A	3	-1	164164	1515	8390006	0.01666	1	1
1472	A	4	-1	164181	1515	4294967295	0xFFFFFFFF	1	1
1474	A	3	-1	164181	1515	8388607	-0.00001	1	1
1440	B	15	27	164264	1516	8	7	0	0
1449	B	8	16	164598	1520	147562	0x0002406A	0	0
1473	A	4	-1	164765	1521	1	0x00000001	1	1
1474	A	3	-1	164765	1521	8395598	0.08333	1	1
1474	A	3	-1	164865	1522	8403987	0.18334	1	1
1383	B	8	4	164964	1523	2273805	0x0022B20D	0	1
1474	A	3	-1	164964	1523	8412375	0.28334	1	1
1474	A	3	-1	165065	1524	8420764	0.38333	1	1
1394	B	8	3	165148	1525	2798093	0x002AB20D	0	1
1394	B	15	18	165148	1525	11	10	0	1
1394	B	8	4	165148	1525	2273805	0x0022B20D	0	1
1474	A	3	-1	165166	1525	8429152	0.48332	1	1
1474	A	3	-1	165265	1526	8437541	0.58334	1	1
1474	A	3	-1	165365	1527	8445930	0.68333	1	1
1474	A	3	-1	165465	1528	8454318	0.78333	1	1
1474	A	3	-1	165566	1529	8462707	0.88334	1	1
1445	B	0	6	165632	1530	-	-	0	0
1445	B	0	14	165632	1530	-	-	0	0
1472	A	4	-1	165666	1530	1	0x00000001	1	1
1474	A	3	-1	165666	1530	8471096	0.98334	1	1
1473	A	4	-1	165765	1531	4294967295	0xFFFFFFFF	1	1
1474	A	3	-1	165765	1531	8388607	-0.00001	1	1
1390	B	7	1	166666	1540	8412575	0.28572	1	1
1390	B	7	4	166666	1540	8412575	0.28572	1	1
1390	B	7	5	166666	1540	8412575	0.28572	1	1
1390	B	7	6	166666	1540	8412575	0.28572	1	1
1392	B	7	0	166666	1540	8412575	0.28572	1	1
1392	B	7	2	166666	1540	8412575	0.28572	1	1
1392	B	7	3	166666	1540	8412575	0.28572	1	1
1392	B	7	7	166666	1540	8412575	0.28572	1	1
1447	B	0	24	166967	1543	-	-	0	0
1386	B	0	2	167050	1544	-	-	0	1
1470	B	0	30	167084	1544	-	-	0	1
1390	B	7	1	167668	1550	8414972	0.31429	1	1
1390	B	7	4	167668	1550	8414972	0.31429	1	1
1390	B	7	5	167668	1550	8414972	0.31429	1	1
1390	B	7	6	167668	1550	8414972	0.31429	1	1
1392	B	7	0	167668	1550	8414972	0.31429	1	1
1392	B	7	2	167668	1550	8414972	0.31429	1	1
1392	B	7	3	167668	1550	8414972	0.31429	1	1
1392	B	7	7	167668	1550	8414972	0.31429	1	1
1390	B	7	1	168669	1560	8417369	0.34287	1	1
1390	B	7	4	168669	1560	8417369	0.34287	1	1
1390	B	7	5	168669	1560	8417369	0.34287	1	1
1390	B	7	6	168669	1560	8417369	0.34287	1	1
1392	B	7	0	168669	1560	8417369	0.34287	1	1
1392	B	7	2	168669	1560	8417369	0.34287	1	1
1392	B	7	3	168669	1560	8417369	0.34287	1	1
1392	B	7	7	168669	1560	8417369	0.34287	1	1
1443	B	0	28	168904	1563	-	-	0	0
1443	B	0	30	168904	1563	-	-	0	0
1411	B	10	0	169002	1564	0	0	0	0
1390	B	14	4	169353	1567	0	-1	0	1
1436	B	8	27	169602	1570	295037	0x0004807D	0	0
1465	B	0	8	169670	1570	-	-	0	0
1390	B	7	1	169670	1570	8419765	0.37143	1	1
1390	B	7	4	169670	1570	8419765	0.37143	1	1
1390	B	7	5	169670	1570	8419765	0.37143	1	1
1390	B	7	6	169670	1570	8419765	0.37143	1	1
1392	B	7	0	169670	1570	8419765	0.37143	1	1
1392	B	7	2	169670	1570	8419765	0.37143	1	1
1392	B	7	3	169670	1570	8419765	0.37143	1	1
1392	B	7	7	169670	1570	8419765	0.37143	1	1
1473	B	0	23	169886	1572	-	-	0	1
1436	B	8	3	170120	1575	2273806	0x0022B20E	0	0
1436	B	3	18	170120	1575	-	-	0	0
1411	B	0	15	170203	1576	-	-	0	0
1448	B	8	4	170320	1577	2798094	0x002AB20E	0	0
1409	B	2	30	170487	1578	-	-	0	0
1390	B	7	1	170672	1580	8422162	0.39999	1	1
1390	B	7	4	170672	1580	8422162	0.39999	1	1
1390	B	7	5	170672	1580	8422162	0.39999	1	1
1390	B	7	6	170672	1580	8422162	0.39999	1	1
1392	B	7	0	170672	1580	8422162	0.39999	1	1
1392	B	7	2	170672	1580	8422162	0.39999	1	1
1392	B	7	3	170672	1580	8422162	0.39999	1	1
1392	B	7	7	170672	1580	8422162	0.39999	1	1
1409	B	8	2	170721	1581	226424	0x00037478	0	0
1409	B	0	23	170721	1581	-	-	0	0
1413	B	8	11	170787	1581	1073745297	0x40000D91	0	0
1413	B	2	2	170921	1583	-	-	0	0
1390	B	7	1	171672	1590	8424559	0.42858	1	1
1390	B	7	4	171672	1590	8424559	0.42858	1	1
1390	B	7	5	171672	1590	8424559	0.42858	1	1
1390	B	7	6	171672	1590	8424559	0.42858	1	1
1392	B	7	0	171672	1590	8424559	0.42858	1	1
1392	B	7	2	171672	1590	8424559	0.42858	1	1
1392	B	7	3	171672	1590	8424559	0.42858	1	1
1392	B	7	7	171672	1590	8424559	0.42858	1	1
1440	B	5	0	171889	1593	-	-	0	0
1463	B	14	29	172105	1595	11	10	1	0
1383	B	0	0	172156	1595	-	-	0	1
1410	B	5	11	172189	1596	-	-	0	0
1390	B	7	1	172673	1600	8426956	0.45715	1	1
1390	B	7	4	172673	1600	8426956	0.45715	1	1
1390	B	7	5	172673	1600	8426956	0.45715	1	1
1390	B	7	6	172673	1600	8426956	0.45715	1	1
1392	B	7	0	172673	1600	8426956	0.45715	1	1
1392	B	7	2	172673	1600	8426956	0.45715	1	1
1392	B	7	3	172673	1600	8426956	0.45715	1	1
1392	B	7	7	172673	1600	8426956	0.45715	1	1
1445	B	0	6	173040	1604	-	-	0	0
1445	B	0	14	173040	1604	-	-	0	0
1393	B	9	19	173223	1606	283783169	0x10EA3001	0	1
1393	B	9	22	173424	1608	283791361	0x10EA5001	0	1
1393	B	1	24	173523	1609	-	-	0	1
1390	B	7	1	173674	1610	8429353	0.48573	1	1
1390	B	7	4	173674	1610	8429353	0.48573	1	1
1390	B	7	5	173674	1610	8429353	0.48573	1	1
1390	B	7	6	173674	1610	8429353	0.48573	1	1
1392	B	7	0	173674	1610	8429353	0.48573	1	1
1392	B	7	2	173674	1610	8429353	0.48573	1	1
1392	B	7	3	173674	1610	8429353	0.48573	1	1
1392	B	7	7	173674	1610	8429353	0.48573	1	1
1466	B	12	25	173724	1611	15	14	0	0
1472	B	0	4	173958	1613	-	-	0	1
1439	B	10	3	174441	1618	0	0	0	0
1439	B	0	18	174441	1618	-	-	0	0
1386	B	11	4	174541	1619	6	5	0	1
1390	B	7	1	174675	1620	8431749	0.51429	1	1
1390	B	7	4	174675	1620	8431749	0.51429	1	1
1390	B	7	5	174675	1620	8431749	0.51429	1	1
1390	B	7	6	174675	1620	8431749	0.51429	1	1
1392	B	7	0	174675	1620	8431749	0.51429	1	1
1392	B	7	2	174675	1620	8431749	0.51429	1	1
1392	B	7	3	174675	1620	8431749	0.51429	1	1
1392	B	7	7	174675	1620	8431749	0.51429	1	1
1461	B	10	3	174808	1622	0	0	0	0
1461	B	0	18	174808	1622	-	-	0	0
1462	B	10	3	174825	1622	0	0	0	0
1462	B	0	18	174825	1622	-	-	0	0
1462	B	6	5	174825	1622	-	-	0	0
1462	B	0	18	174825	1622	-	-	0	0
1409	B	2	20	174842	1622	-	-	0	0
1409	B	2	20	174858	1622	-	-	0	0
1466	B	8	5	174892	1623	2798093	0x002AB20D	0	0
1470	B	6	5	174958	1623	-	-	0	1
1470	B	0	18	174958	1623	-	-	0	1
1414	B	4	23	175242	1626	-	-	0	0
1414	B	6	22	175292	1627	-	-	0	0
1437	B	4	6	175393	1628	-	-	0	0
1437	B	10	19	175393	1628	0	0	0	0
1410	B	8	22	175609	1630	301178	0x0004987A	0	0
1410	B	1	23	175609	1630	-	-	0	0
1410	B	8	31	175609	1630	4204679207	0xFA9E5027	0	0
1390	B	7	1	175676	1630	8434146	0.54285	1	1
1390	B	7	4	175676	1630	8434146	0.54285	1	1
1390	B	7	5	175676	1630	8434146	0.54285	1	1
1390	B	7	6	175676	1630	8434146	0.54285	1	1
1392	B	7	0	175676	1630	8434146	0.54285	1	1
1392	B	7	2	175676	1630	8434146	0.54285	1	1
1392	B	7	3	175676	1630	8434146	0.54285	1	1
1392	B	7	7	175676	1630	8434146	0.54285	1	1
1410	B	0	9	175731	1631	-	-	1	0
1472	B	0	20	175759	1631	-	-	0	1
1445	B	3	30	176046	1634	-	-	0	0
1445	B	3	30	176046	1634	-	-	0	0
1428	B	1	0	176660	1640	-	-	0	0
1390	B	7	1	176677	1640	8436542	0.57142	1	1
1390	B	7	4	176677	1640	8436542	0.57142	1	1
1390	B	7	5	176677	1640	8436542	0.57142	1	1
1390	B	7	6	176677	1640	8436542	0.57142	1	1
1392	B	7	0	176677	1640	8436542	0.57142	1	1
1392	B	7	2	176677	1640	8436542	0.57142	1	1
1392	B	7	3	176677	1640	8436542	0.57142	1	1
1392	B	7	7	176677	1640	8436542	0.57142	1	1
1396	B	9	9	176827	1642	909262849	0x36324001	0	1
1436	B	9	11	176961	1643	283262977	0x10E24001	0	0
1437	B	13	11	176978	1643	1	0	0	0
1445	B	3	30	177230	1646	-	-	0	0
1445	B	3	30	177230	1646	-	-	0	0
1388	B	6	20	177244	1646	-	-	0	1
1415	B	3	17	177411	1648	-	-	0	0
1390	B	7	1	177678	1650	8438939	0.60001	1	1
1390	B	7	4	177678	1650	8438939	0.60001	1	1
1390	B	7	5	177678	1650	8438939	0.60001	1	1
1390	B	7	6	177678	1650	8438939	0.60001	1	1
1392	B	7	0	177678	1650	8438939	0.60001	1	1
1392	B	7	2	177678	1650	8438939	0.60001	1	1
1392	B	7	3	177678	1650	8438939	0.60001	1	1
1392	B	7	7	177678	1650	8438939	0.60001	1	1
1462	A	8	-1	177678	1650	-	-	0	0
1393	B	1	23	177728	1651	-	-	0	1
1393	B	5	23	177745	1651	-	-	0	1
1393	B	9	23	177761	1651	284311553	0x10F24001	0	1
1473	B	15	25	177761	1651	2	1	0	1
1383	B	4	5	177778	1651	-	-	0	1
1383	B	0	18	177778	1651	-	-	0	1
1393	B	13	23	177778	1651	1	0	0	1
1384	B	4	5	177795	1652	-	-	0	1
1384	B	0	18	177795	1652	-	-	0	1
1393	B	1	24	177795	1652	-	-	0	1
1385	B	6	5	177811	1652	-	-	0	1
1385	B	0	18	177811	1652	-	-	0	1
1386	B	6	5	177828	1652	-	-	0	1
1386	B	0	18	177828	1652	-	-	0	1
1393	B	13	24	177845	1652	1	0	0	1
1389	B	6	5	177877	1652	-	-	0	1
1389	B	0	18	177877	1652	-	-	0	1
1390	B	6	5	177895	1653	-	-	0	1
1390	B	0	18	177895	1653	-	-	0	1
1414	B	13	14	178045	1654	5	4	1	0
1431	B	4	15	178061	1654	-	-	0	0
1431	B	6	17	178061	1654	-	-	0	0
1384	B	11	5	178179	1655	1	0	0	1
1384	B	15	17	178328	1657	0	-1	0	1
1428	B	6	5	178529	1659	-	-	0	0
1428	B	0	18	178529	1659	-	-	0	0
1390	B	7	1	178679	1660	8441336	0.62857	1	1
1390	B	7	4	178679	1660	8441336	0.62857	1	1
1390	B	7	5	178679	1660	8441336	0.62857	1	1
1390	B	7	6	178679	1660	8441336	0.62857	1	1
1392	B	7	0	178679	1660	8441336	0.62857	1	1
1392	B	7	2	178679	1660	8441336	0.62857	1	1
1392	B	7	3	178679	1660	8441336	0.62857	1	1
1392	B	7	7	178679	1660	8441336	0.62857	1	1
1440	B	6	5	178729	1661	-	-	0	0
1440	B	0	18	178729	1661	-	-	0	0
1465	B	8	5	179146	1665	2798094	0x002AB20E	0	0
1445	B	0	6	179446	1668	-	-	0	0
1445	B	0	14	179446	1668	-	-	0	0
1443	B	0	2	179479	1668	-	-	1	0
1443	B	8	5	179479	1668	4260902074	0xFDF834BA	1	0
1443	B	0	2	179513	1669	-	-	1	0
1443	B	8	5	179513	1669	4260902074	0xFDF834BA	1	0
1443	B	0	2	179613	1670	-	-	1	0
1443	B	9	5	179613	1670	274212026	0x105824BA	1	0
1390	B	7	1	179680	1670	8443733	0.65715	1	1
1390	B	7	4	179680	1670	8443733	0.65715	1	1
1390	B	7	5	179680	1670	8443733	0.65715	1	1
1390	B	7	6	179680	1670	8443733	0.65715	1	1
1392	B	7	0	179680	1670	8443733	0.65715	1	1
1392	B	7	2	179680	1670	8443733	0.65715	1	1
1392	B	7	3	179680	1670	8443733	0.65715	1	1
1392	B	7	7	179680	1670	8443733	0.65715	1	1
1448	B	7	24	179830	1672	8881636	5.87735	0	0
1413	B	4	29	179897	1673	-	-	0	0
1413	B	14	31	179897	1673	0	-1	0	0
1443	B	0	2	179980	1673	-	-	1	0
1443	B	9	5	179980	1673	583525561	0x22C7E4B9	1	0
1443	B	0	2	180032	1674	-	-	1	0
1443	B	9	5	180032	1674	583525561	0x22C7E4B9	1	0
1443	B	0	2	180114	1675	-	-	1	0
1443	B	9	5	180114	1675	583521464	0x22C7D4B8	1	0
1443	B	0	2	180213	1676	-	-	1	0
1443	B	9	5	180213	1676	891798712	0x3527C4B8	1	0
1443	B	0	2	180263	1676	-	-	1	0
1443	B	9	5	180263	1676	891798712	0x3527C4B8	1	0
1443	B	0	2	180313	1677	-	-	1	0
1443	B	9	5	180313	1677	891794616	0x3527B4B8	1	0
1443	B	0	2	180381	1677	-	-	1	0
1443	B	9	5	180381	1677	891794616	0x3527B4B8	1	0
1443	B	0	2	180530	1679	-	-	1	0
1443	B	9	5	180530	1679	1200071864	0x4787A4B8	1	0
1443	B	0	2	180614	1680	-	-	1	0
1443	B	9	5	180614	1680	1200071864	0x4787A4B8	1	0
1390	B	7	1	180681	1680	8446130	0.68571	1	1
1390	B	7	4	180681	1680	8446130	0.68571	1	1
1390	B	7	5	180681	1680	8446130	0.68571	1	1
1390	B	7	6	180681	1680	8446130	0.68571	1	1
1392	B	7	0	180681	1680	8446130	0.68571	1	1
1392	B	7	2	180681	1680	8446130	0.68571	1	1
1392	B	7	3	180681	1680	8446130	0.68571	1	1
1392	B	7	7	180681	1680	8446130	0.68571	1	1
1443	B	0	2	180714	1681	-	-	1	0
1443	B	9	5	180714	1681	1200067768	0x478794B8	1	0
1443	B	0	2	180814	1682	-	-	0	0
1443	B	9	5	180814	1682	1200063671	0x478784B7	0	0
1443	B	0	2	181114	1685	-	-	0	0
1443	B	9	5	181114	1685	1508340919	0x59E774B7	0	0
1443	B	0	2	181348	1687	-	-	0	0
1443	B	9	5	181348	1687	1508336823	0x59E764B7	0	0
1474	A	3	-1	181666	1690	8471095	0.98334	1	1
1474	A	3	-1	181682	1690	8469698	0.96667	1	1
1474	A	3	-1	181698	1691	8468299	0.95000	1	1
1474	A	3	-1	181715	1691	8466901	0.93333	1	1
1474	A	3	-1	181732	1691	8465503	0.91667	1	1
1443	B	0	2	181732	1691	-	-	0	0
1443	B	9	5	181732	1691	1817658550	0x6C5744B6	0	0
1474	A	3	-1	181749	1691	8464105	0.90001	1	1
1474	A	3	-1	181765	1691	8462707	0.88334	1	1
1445	B	3	30	181783	1691	-	-	0	0
1474	A	3	-1	181783	1691	8461309	0.86668	1	1
1474	A	3	-1	181799	1692	8459911	0.85001	1	1
1474	A	3	-1	181815	1692	8458513	0.83334	1	1
1474	A	3	-1	181832	1692	8457115	0.81668	1	1
1474	A	3	-1	181849	1692	8455717	0.80001	1	1
1474	A	3	-1	181865	1692	8454318	0.78333	1	1
1474	A	3	-1	181882	1692	8452921	0.76669	1	1
1414	B	2	27	181899	1693	-	-	0	0
1474	A	3	-1	181899	1693	8451522	0.74999	1	1
1474	A	3	-1	181915	1693	8450124	0.73333	1	1
1474	A	3	-1	181932	1693	8448726	0.71666	1	1
1474	A	3	-1	181948	1693	8447328	0.70000	1	1
1383	B	0	8	181966	1693	-	-	0	1
1474	A	3	-1	181966	1693	8445930	0.68333	1	1
1474	A	3	-1	181982	1693	8444532	0.66666	1	1
1474	A	3	-1	181999	1694	8443134	0.65000	1	1
1474	A	3	-1	182016	1694	8441735	0.63333	1	1
1474	A	3	-1	182032	1694	8440338	0.61667	1	1
1474	A	3	-1	182049	1694	8438939	0.60001	1	1
1384	B	10	4	182065	1694	0	0	0	1
1384	B	8	5	182065	1694	2798093	0x002AB20D	0	1
1384	B	11	18	182065	1694	6	5	0	1
1384	B	8	5	182065	1694	2798094	0x002AB20E	0	1
1474	A	3	-1	182065	1694	8437541	0.58334	1	1
1385	B	8	5	182082	1694	2798094	0x002AB20E	0	1
1474	A	3	-1	182082	1694	8436143	0.56667	1	1
1474	A	3	-1	182099	1695	8434745	0.55001	1	1
1474	A	3	-1	182116	1695	8433347	0.53334	1	1
1443	B	0	2	182116	1695	-	-	0	0
1443	B	9	5	182116	1695	2125931702	0x7EB724B6	0	0
1474	A	3	-1	182132	1695	8431949	0.51668	1	1
1389	B	10	4	182149	1695	0	0	0	1
1474	A	3	-1	182149	1695	8430551	0.50002	1	1
1474	A	3	-1	182166	1695	8429152	0.48332	1	1
1474	A	3	-1	182183	1695	8427755	0.46668	1	1
1474	A	3	-1	182199	1696	8426356	0.44999	1	1
1474	A	3	-1	182217	1696	8424958	0.43333	1	1
